time_ref,account,code,country_code,product_type,value,status
202206,Imports,2403,IN,Goods,7372,F
202206,Imports,2403,IQ,Goods,25875,F
202206,Imports,2403,IR,Goods,231,F
202206,Imports,2403,NL,Goods,4912239,F
202206,Imports,2403,PH,Goods,18563,F
202206,Imports,2403,PY,Goods,1529,F
202206,Imports,2403,TR,Goods,6776,F
202206,Imports,2403,US,Goods,15118,F
202206,Imports,2404,AU,Goods,2330,F
202206,Imports,2404,CN,Goods,4166147,F
202206,Imports,2404,DE,Goods,407,F
202206,Imports,2404,GB,Goods,242163,F
202206,Imports,2404,KR,Goods,363006,F
202206,Imports,2404,US,Goods,555257,F
202206,Imports,25,AE,Goods,24930,F
202206,Imports,25,AR,Goods,675609,F
202206,Imports,25,AT,Goods,45167,F
202206,Imports,25,AU,Goods,13124225,F
202206,Imports,25,AZ,Goods,369,F
202206,Imports,25,BE,Goods,216,F
202206,Imports,25,BO,Goods,494516,F
202206,Imports,25,BR,Goods,4433,F
202206,Imports,25,CA,Goods,6298506,F
202206,Imports,25,CH,Goods,11317,F
202206,Imports,25,CL,Goods,18851,F
202206,Imports,25,CN,Goods,14532710,F
202206,Imports,25,CZ,Goods,6673,F
202206,Imports,25,DE,Goods,333527,F
202206,Imports,25,DK,Goods,3617,F
202206,Imports,25,DZ,Goods,45851,F
202206,Imports,25,EG,Goods,141604,F
202206,Imports,25,ES,Goods,715375,F
202206,Imports,25,FI,Goods,1938,F
202206,Imports,25,FR,Goods,179773,F
202206,Imports,25,GB,Goods,326137,F
202206,Imports,25,GR,Goods,35556,F
202206,Imports,25,HK,Goods,68129,F
202206,Imports,25,ID,Goods,156028,F
202206,Imports,25,IL,Goods,50354,F
202206,Imports,25,IN,Goods,720561,F
202206,Imports,25,IT,Goods,55394,F
202206,Imports,25,JO,Goods,5643,F
202206,Imports,25,JP,Goods,45643,F
202206,Imports,25,KH,Goods,50,F
202206,Imports,25,KR,Goods,1201193,F
202206,Imports,25,LB,Goods,324,F
202206,Imports,25,LK,Goods,321,F
202206,Imports,25,MA,Goods,34207535,R
202206,Imports,25,MX,Goods,6887,F
202206,Imports,25,MY,Goods,203428,F
202206,Imports,25,NL,Goods,30250,F
202206,Imports,25,PH,Goods,692,F
202206,Imports,25,PK,Goods,370756,F
202206,Imports,25,PL,Goods,34420,F
202206,Imports,25,PT,Goods,95,F
202206,Imports,25,SA,Goods,27984,F
202206,Imports,25,SE,Goods,38437,F
202206,Imports,25,SG,Goods,643306,F
202206,Imports,25,TG,Goods,16290876,R
202206,Imports,25,TH,Goods,183455,F
202206,Imports,25,TN,Goods,121,F
202206,Imports,25,TOT,Goods,93581597,R
202206,Imports,25,TR,Goods,146998,F
202206,Imports,25,TW,Goods,2769,F
202206,Imports,25,US,Goods,1818110,F
202206,Imports,25,VN,Goods,8470,F
202206,Imports,25,ZA,Goods,242468,F
202206,Imports,2501,AE,Goods,77,F
202206,Imports,2501,AT,Goods,44667,F
202206,Imports,2501,AU,Goods,1733429,F
202206,Imports,2501,BE,Goods,216,F
202206,Imports,2501,BR,Goods,102,F
202206,Imports,2501,CH,Goods,9342,F
202206,Imports,2501,CL,Goods,44,F
202206,Imports,2501,CN,Goods,133559,F
202206,Imports,2501,DE,Goods,22630,F
202206,Imports,2501,DK,Goods,3617,F
202206,Imports,2501,ES,Goods,681217,F
202206,Imports,2501,FR,Goods,5293,F
202206,Imports,2501,GB,Goods,126182,F
202206,Imports,2501,IL,Goods,11393,F
202206,Imports,2501,IN,Goods,28934,F
202206,Imports,2501,IT,Goods,17596,F
202206,Imports,2501,JO,Goods,5643,F
202206,Imports,2501,JP,Goods,902,F
202206,Imports,2501,KR,Goods,27769,F
202206,Imports,2501,LB,Goods,324,F
202206,Imports,2501,LK,Goods,268,F
202206,Imports,2501,MX,Goods,3065,F
202206,Imports,2501,NL,Goods,24304,F
202206,Imports,2501,PK,Goods,370756,F
202206,Imports,2501,PL,Goods,10580,F
202206,Imports,2501,SE,Goods,38437,F
202206,Imports,2501,SG,Goods,515932,F
202206,Imports,2501,TH,Goods,1425,F
202206,Imports,2501,TW,Goods,1308,F
202206,Imports,2501,US,Goods,96375,F
202206,Imports,2501,VN,Goods,50,F
202206,Imports,2501,ZA,Goods,8467,F
202206,Imports,2502,AU,Goods,289,F
202206,Imports,2502,JP,Goods,10344,F
202206,Imports,2503,CA,Goods,6202156,F
202206,Imports,2503,IT,Goods,8795,F
202206,Imports,2503,KR,Goods,1170752,F
202206,Imports,2503,SA,Goods,27984,F
202206,Imports,2503,US,Goods,1083,F
202206,Imports,2504,AT,Goods,500,F
202206,Imports,2504,AU,Goods,3438,F
202206,Imports,2504,LK,Goods,53,F
202206,Imports,2504,PT,Goods,95,F
202206,Imports,2504,US,Goods,105595,F
202206,Imports,2505,AU,Goods,1055988,F
202206,Imports,2505,CH,Goods,1975,F
202206,Imports,2505,CN,Goods,21166,F
202206,Imports,2505,DE,Goods,33333,F
202206,Imports,2505,ES,Goods,591,F
202206,Imports,2505,GB,Goods,6306,F
202206,Imports,2505,IN,Goods,17704,F
202206,Imports,2505,IT,Goods,330,F
202206,Imports,2505,NL,Goods,651,F
202206,Imports,2505,PL,Goods,1150,F
202206,Imports,2505,US,Goods,151170,F
202206,Imports,2505,ZA,Goods,63,F
202206,Imports,2506,AU,Goods,1181,F
202206,Imports,2506,CN,Goods,96704,F
202206,Imports,2506,IN,Goods,2311,F
202206,Imports,2506,MA,Goods,281,F
202206,Imports,2506,US,Goods,172,F
202206,Imports,2507,AU,Goods,95269,F
202206,Imports,2507,BR,Goods,4331,F
202206,Imports,2507,CN,Goods,2182,F
202206,Imports,2507,DE,Goods,53296,F
202206,Imports,2507,GB,Goods,61599,F
202206,Imports,2507,MY,Goods,13750,F
202206,Imports,2507,TH,Goods,14923,F
202206,Imports,2507,US,Goods,293803,F
202206,Imports,2508,AU,Goods,267427,F
202206,Imports,2508,AZ,Goods,369,F
202206,Imports,2508,CN,Goods,718920,F
202206,Imports,2508,DE,Goods,145987,F
202206,Imports,2508,ES,Goods,4531,F
202206,Imports,2508,FR,Goods,1268,F
202206,Imports,2508,GB,Goods,112040,F
202206,Imports,2508,ID,Goods,109741,F
202206,Imports,2508,IN,Goods,29159,F
202206,Imports,2508,JP,Goods,22223,F
202206,Imports,2508,KR,Goods,2672,F
202206,Imports,2508,PL,Goods,4141,F
202206,Imports,2508,SG,Goods,127374,F
202206,Imports,2508,TH,Goods,531,F
202206,Imports,2508,TR,Goods,5806,F
202206,Imports,2508,US,Goods,611908,F
202206,Imports,2509,CN,Goods,2629,F
202206,Imports,2509,CZ,Goods,1149,F
202206,Imports,2509,DE,Goods,33,F
202206,Imports,2509,GB,Goods,11586,F
202206,Imports,2509,KH,Goods,50,F
202206,Imports,2509,NL,Goods,2436,F
202206,Imports,2509,TH,Goods,6903,F
202206,Imports,2510,CN,Goods,8094169,F
202206,Imports,2510,EG,Goods,141604,F
202206,Imports,2510,MA,Goods,34207254,R
202206,Imports,2510,TG,Goods,16290876,R
202206,Imports,2510,US,Goods,14,F
202206,Imports,2511,AU,Goods,2908,F
202206,Imports,2511,CN,Goods,68651,F
202206,Imports,2511,GB,Goods,203,F
202206,Imports,2511,IN,Goods,468539,F
202206,Imports,2511,TH,Goods,48727,F
202206,Imports,2512,AU,Goods,3601,F
202206,Imports,2512,CN,Goods,83456,F
202206,Imports,2512,GB,Goods,33,F
202206,Imports,2512,MX,Goods,3822,F
202206,Imports,2512,US,Goods,204362,F
202206,Imports,2513,AU,Goods,859042,F
202206,Imports,2513,CN,Goods,728978,F
202206,Imports,2513,DE,Goods,533,F
202206,Imports,2513,ES,Goods,241,F
202206,Imports,2513,FR,Goods,998,F
202206,Imports,2513,GB,Goods,87,F
202206,Imports,2513,TW,Goods,434,F
202206,Imports,2513,US,Goods,2449,F
202206,Imports,2513,ZA,Goods,188,F
202206,Imports,2514,CN,Goods,2836,F
202206,Imports,2514,IN,Goods,13351,F
202206,Imports,2514,IT,Goods,140,F
202206,Imports,2516,CN,Goods,80098,F
202206,Imports,2516,FI,Goods,1938,F
202206,Imports,2516,IN,Goods,58945,F
202206,Imports,2516,IT,Goods,932,F
202206,Imports,2517,AU,Goods,89297,F
202206,Imports,2517,CN,Goods,41217,F
202206,Imports,2517,CZ,Goods,5524,F
202206,Imports,2517,DE,Goods,10562,F
202206,Imports,2517,IN,Goods,69561,F
202206,Imports,2517,IT,Goods,10726,F
202206,Imports,2517,PL,Goods,2442,F
202206,Imports,2517,US,Goods,1620,F
202206,Imports,2517,VN,Goods,8420,F
202206,Imports,2518,AU,Goods,1335,F
202206,Imports,2518,DE,Goods,7196,F
202206,Imports,2518,ID,Goods,7206,F
202206,Imports,2518,US,Goods,77826,F
202206,Imports,2519,AU,Goods,6232449,F
202206,Imports,2519,CN,Goods,4085791,F
202206,Imports,2519,DE,Goods,1466,F
202206,Imports,2519,GB,Goods,2572,F
202206,Imports,2519,GR,Goods,35556,F
202206,Imports,2519,HK,Goods,68129,F
202206,Imports,2519,IT,Goods,234,F
202206,Imports,2519,JP,Goods,8388,F
202206,Imports,2519,US,Goods,3205,F
202206,Imports,2520,AU,Goods,2554739,F
202206,Imports,2520,CN,Goods,35518,F
202206,Imports,2520,DE,Goods,15691,F
202206,Imports,2520,FR,Goods,177,F
202206,Imports,2520,GB,Goods,5529,F
202206,Imports,2520,ID,Goods,21618,F
202206,Imports,2520,IN,Goods,224,F
202206,Imports,2520,JP,Goods,3786,F
202206,Imports,2520,MY,Goods,45272,F
202206,Imports,2520,TH,Goods,39748,F
202206,Imports,2520,TN,Goods,121,F
202206,Imports,2520,US,Goods,26982,F
202206,Imports,2521,CN,Goods,186,F
202206,Imports,2521,IT,Goods,1517,F
202206,Imports,2522,AU,Goods,58,F
202206,Imports,2522,FR,Goods,8218,F
202206,Imports,2522,IN,Goods,130,F
202206,Imports,2523,AE,Goods,24853,F
202206,Imports,2523,AU,Goods,9195,F
202206,Imports,2523,DE,Goods,81,F
202206,Imports,2523,DZ,Goods,45851,F
202206,Imports,2523,ES,Goods,76,F
202206,Imports,2523,FR,Goods,159126,F
202206,Imports,2523,IT,Goods,183,F
202206,Imports,2523,MY,Goods,144406,F
202206,Imports,2523,TH,Goods,21405,F
202206,Imports,2523,TR,Goods,61450,F
202206,Imports,2525,CN,Goods,75805,F
202206,Imports,2525,US,Goods,47,F
202206,Imports,2526,AU,Goods,32641,F
202206,Imports,2526,CN,Goods,252143,F
202206,Imports,2526,DE,Goods,225,F
202206,Imports,2526,IN,Goods,23957,F
202206,Imports,2526,PH,Goods,692,F
202206,Imports,2526,US,Goods,209919,F
202206,Imports,2528,AR,Goods,675609,F
202206,Imports,2528,BO,Goods,494516,F
202206,Imports,2528,CL,Goods,18807,F
202206,Imports,2528,TR,Goods,45182,F
202206,Imports,2529,AU,Goods,342,F
202206,Imports,2529,CA,Goods,96350,F
202206,Imports,2529,DE,Goods,35460,F
202206,Imports,2529,IN,Goods,7746,F
202206,Imports,2529,TH,Goods,49793,F
202206,Imports,2529,TR,Goods,34560,F
202206,Imports,2529,US,Goods,24,F
202206,Imports,2530,AU,Goods,181597,F
202206,Imports,2530,CN,Goods,8702,F
202206,Imports,2530,DE,Goods,7034,F
202206,Imports,2530,ES,Goods,28719,F
202206,Imports,2530,FR,Goods,4693,F
202206,Imports,2530,ID,Goods,17463,F
202206,Imports,2530,IL,Goods,38961,F
202206,Imports,2530,IT,Goods,14941,F
202206,Imports,2530,NL,Goods,2859,F
202206,Imports,2530,PL,Goods,16107,F
202206,Imports,2530,TW,Goods,1027,F
202206,Imports,2530,US,Goods,31556,F
202206,Imports,2530,ZA,Goods,233750,F
202206,Imports,26,AU,Goods,26990,F
202206,Imports,26,CN,Goods,147101,F
202206,Imports,26,DE,Goods,38,F
202206,Imports,26,ID,Goods,42537,F
202206,Imports,26,JP,Goods,31610,F
202206,Imports,26,NC,Goods,40000,F
202206,Imports,26,NL,Goods,175471,F
202206,Imports,26,TOT,Goods,664819,F
202206,Imports,26,US,Goods,49905,F
202206,Imports,26,ZA,Goods,151167,F
202206,Imports,2601,AU,Goods,24963,F
202206,Imports,2602,US,Goods,2215,F
202206,Imports,2605,DE,Goods,38,F
202206,Imports,2606,CN,Goods,47258,F
202206,Imports,2609,AU,Goods,338,F
202206,Imports,2610,ZA,Goods,131824,F
202206,Imports,2614,AU,Goods,61,F
202206,Imports,2614,NL,Goods,175471,F
202206,Imports,2615,CN,Goods,7984,F
202206,Imports,2615,US,Goods,47690,F
202206,Imports,2617,AU,Goods,1628,F
202206,Imports,2619,NC,Goods,40000,F
202206,Imports,2619,ZA,Goods,19343,F
202206,Imports,2621,CN,Goods,91859,F
202206,Imports,2621,ID,Goods,42537,F
202206,Imports,2621,JP,Goods,31610,F
202206,Imports,27,AE,Goods,218977,F
202206,Imports,27,AT,Goods,57249,F
202206,Imports,27,AU,Goods,36112256,F
202206,Imports,27,BE,Goods,3707794,F
202206,Imports,27,BG,Goods,188400,F
202206,Imports,27,BN,Goods,96403820,F
202206,Imports,27,BR,Goods,15993380,F
202206,Imports,27,CA,Goods,584616,F
202206,Imports,27,CH,Goods,20336,F
202206,Imports,27,CN,Goods,1504860,F
202206,Imports,27,CO,Goods,3107,F
202206,Imports,27,CR,Goods,5214,F
202206,Imports,27,DE,Goods,1987245,F
202206,Imports,27,DK,Goods,957,F
202206,Imports,27,EG,Goods,1882,F
202206,Imports,27,ES,Goods,27625,F
202206,Imports,27,FI,Goods,17259,F
202206,Imports,27,FJ,Goods,83203,F
202206,Imports,27,FR,Goods,1657043,F
202206,Imports,27,GB,Goods,1683829,F
202206,Imports,27,GR,Goods,97550,F
202206,Imports,27,HK,Goods,538624,F
202206,Imports,27,ID,Goods,531550,F
202206,Imports,27,IE,Goods,3561,F
202206,Imports,27,IL,Goods,40545,F
202206,Imports,27,IN,Goods,874578,F
202206,Imports,27,IT,Goods,169050,F
202206,Imports,27,JP,Goods,79872543,F
202206,Imports,27,KG,Goods,472,F
202206,Imports,27,KR,Goods,607157782,F
202206,Imports,27,LT,Goods,250194,F
202206,Imports,27,LV,Goods,24749,F
202206,Imports,27,MY,Goods,226891992,R
202206,Imports,27,NL,Goods,597913,F
202206,Imports,27,NO,Goods,9455,F
202206,Imports,27,NZ,Goods,8326,F
202206,Imports,27,PF,Goods,27000,F
202206,Imports,27,SE,Goods,152112,F
202206,Imports,27,SG,Goods,885756611,R
202206,Imports,27,SK,Goods,69,F
202206,Imports,27,TH,Goods,4737326,F
202206,Imports,27,TOT,Goods,2080836367,R
202206,Imports,27,TR,Goods,2352,F
202206,Imports,27,TW,Goods,71081093,F
202206,Imports,27,UA,Goods,47647,F
202206,Imports,27,US,Goods,41203492,R
202206,Imports,27,VN,Goods,378606,F
202206,Imports,27,ZA,Goods,122123,F
202206,Imports,2701,AU,Goods,6087457,F
202206,Imports,2702,AU,Goods,5667,F
202206,Imports,2702,DE,Goods,1525,F
202206,Imports,2703,AU,Goods,237,F
202206,Imports,2703,CA,Goods,50594,F
202206,Imports,2703,DE,Goods,74866,F
202206,Imports,2703,FI,Goods,11183,F
202206,Imports,2703,LT,Goods,205872,F
202206,Imports,2703,LV,Goods,24749,F
202206,Imports,2703,NL,Goods,459910,F
202206,Imports,2703,NZ,Goods,8326,F
202206,Imports,2704,CN,Goods,30338,F
202206,Imports,2704,US,Goods,23473,F
202206,Imports,2706,NL,Goods,310,F
202206,Imports,2706,US,Goods,155,F
202206,Imports,2707,AU,Goods,705,F
202206,Imports,2707,IN,Goods,1161,F
202206,Imports,2707,KR,Goods,39542,F
202206,Imports,2707,SG,Goods,67125,F
202206,Imports,2707,TH,Goods,223460,F
202206,Imports,2707,US,Goods,6076,F
202206,Imports,2709,AU,Goods,2311,F
202206,Imports,2709,IN,Goods,6406,F
202206,Imports,2710,AE,Goods,217332,F
202206,Imports,2710,AT,Goods,57245,F
202206,Imports,2710,AU,Goods,15164548,F
202206,Imports,2710,BE,Goods,3670588,F
202206,Imports,2710,BG,Goods,188400,F
202206,Imports,2710,BN,Goods,96403820,F
202206,Imports,2710,CA,Goods,342007,F
202206,Imports,2710,CH,Goods,19964,F
202206,Imports,2710,CN,Goods,138635,F
202206,Imports,2710,CR,Goods,5214,F
202206,Imports,2710,DE,Goods,1737058,F
202206,Imports,2710,DK,Goods,957,F
202206,Imports,2710,EG,Goods,1882,F
202206,Imports,2710,ES,Goods,27625,F
202206,Imports,2710,FI,Goods,6076,F
202206,Imports,2710,FR,Goods,1366907,F
202206,Imports,2710,GB,Goods,838166,F
202206,Imports,2710,GR,Goods,97550,F
202206,Imports,2710,HK,Goods,538624,F
202206,Imports,2710,ID,Goods,531550,F
202206,Imports,2710,IE,Goods,3561,F
202206,Imports,2710,IL,Goods,40545,F
202206,Imports,2710,IN,Goods,863592,F
202206,Imports,2710,IT,Goods,133854,F
202206,Imports,2710,JP,Goods,79750805,F
202206,Imports,2710,KG,Goods,472,F
202206,Imports,2710,KR,Goods,604146513,F
202206,Imports,2710,LT,Goods,44322,F
202206,Imports,2710,MY,Goods,213745202,R
202206,Imports,2710,NL,Goods,42319,F
202206,Imports,2710,PF,Goods,27000,F
202206,Imports,2710,SE,Goods,151715,F
202206,Imports,2710,SG,Goods,885635957,R
202206,Imports,2710,SK,Goods,69,F
202206,Imports,2710,TH,Goods,4513866,F
202206,Imports,2710,TR,Goods,2352,F
202206,Imports,2710,TW,Goods,71076041,F
202206,Imports,2710,UA,Goods,47647,F
202206,Imports,2710,US,Goods,3042311,R
202206,Imports,2710,VN,Goods,378427,F
202206,Imports,2710,ZA,Goods,3707,F
202206,Imports,2711,AU,Goods,13899844,F
202206,Imports,2711,BE,Goods,1585,F
202206,Imports,2711,CN,Goods,245996,F
202206,Imports,2711,DE,Goods,3875,F
202206,Imports,2711,FR,Goods,241599,F
202206,Imports,2711,GB,Goods,18418,F
202206,Imports,2711,IT,Goods,4689,F
202206,Imports,2711,KR,Goods,825493,F
202206,Imports,2711,TW,Goods,5052,F
202206,Imports,2711,US,Goods,146745,F
202206,Imports,2712,AE,Goods,1645,F
202206,Imports,2712,AT,Goods,4,F
202206,Imports,2712,AU,Goods,334985,F
202206,Imports,2712,BE,Goods,212,F
202206,Imports,2712,CH,Goods,372,F
202206,Imports,2712,CN,Goods,1089891,F
202206,Imports,2712,DE,Goods,116528,F
202206,Imports,2712,FR,Goods,48537,F
202206,Imports,2712,GB,Goods,634514,F
202206,Imports,2712,IN,Goods,3419,F
202206,Imports,2712,IT,Goods,101,F
202206,Imports,2712,JP,Goods,121738,F
202206,Imports,2712,KR,Goods,950,F
202206,Imports,2712,MY,Goods,1898305,F
202206,Imports,2712,NL,Goods,36272,F
202206,Imports,2712,NO,Goods,9455,F
202206,Imports,2712,SE,Goods,397,F
202206,Imports,2712,SG,Goods,53529,F
202206,Imports,2712,US,Goods,69084,F
202206,Imports,2712,VN,Goods,179,F
202206,Imports,2712,ZA,Goods,118416,F
202206,Imports,2713,BR,Goods,15993380,F
202206,Imports,2713,GB,Goods,26642,F
202206,Imports,2713,IT,Goods,27062,F
202206,Imports,2713,MY,Goods,11176406,F
202206,Imports,2713,US,Goods,37634516,F
202206,Imports,2714,AU,Goods,70619,F
202206,Imports,2714,CO,Goods,3107,F
202206,Imports,2714,FJ,Goods,83203,F
202206,Imports,2714,KR,Goods,2145284,F
202206,Imports,2714,MY,Goods,64691,F
202206,Imports,2715,AU,Goods,545883,F
202206,Imports,2715,BE,Goods,35409,F
202206,Imports,2715,CA,Goods,192015,F
202206,Imports,2715,DE,Goods,53393,F
202206,Imports,2715,GB,Goods,166089,F
202206,Imports,2715,IT,Goods,3344,F
202206,Imports,2715,MY,Goods,7388,F
202206,Imports,2715,NL,Goods,59102,F
202206,Imports,2715,US,Goods,281132,F
202206,Imports,28,AE,Goods,8836,F
202206,Imports,28,AR,Goods,91813,F
202206,Imports,28,AT,Goods,431017,F
202206,Imports,28,AU,Goods,125014505,F
202206,Imports,28,BE,Goods,1243049,F
202206,Imports,28,BO,Goods,135304,F
202206,Imports,28,BR,Goods,71821,F
202206,Imports,28,CA,Goods,195980,F
202206,Imports,28,CH,Goods,7225,F
202206,Imports,28,CL,Goods,352224,F
202206,Imports,28,CN,Goods,26669868,F
202206,Imports,28,CO,Goods,13230,F
202206,Imports,28,CZ,Goods,54654,F
202206,Imports,28,DE,Goods,3603420,F
202206,Imports,28,DK,Goods,28606,F
202206,Imports,28,EE,Goods,1484304,F
202206,Imports,28,ES,Goods,436410,F
202206,Imports,28,FI,Goods,267264,F
202206,Imports,28,FR,Goods,417311,F
202206,Imports,28,GB,Goods,1410497,F
202206,Imports,28,GE,Goods,1776,F
202206,Imports,28,GR,Goods,1814,F
202206,Imports,28,HK,Goods,1401,F
202206,Imports,28,HU,Goods,31,F
202206,Imports,28,ID,Goods,328608,F
202206,Imports,28,IE,Goods,2007,F
202206,Imports,28,IL,Goods,422826,F
202206,Imports,28,IN,Goods,1544390,F
202206,Imports,28,IT,Goods,383325,F
202206,Imports,28,JO,Goods,99710,F
202206,Imports,28,JP,Goods,488162,F
202206,Imports,28,KR,Goods,597123,F
202206,Imports,28,KZ,Goods,1226163,F
202206,Imports,28,LT,Goods,132,F
202206,Imports,28,MY,Goods,1319475,F
202206,Imports,28,NL,Goods,253343,F
202206,Imports,28,NO,Goods,180058,F
202206,Imports,28,NZ,Goods,224,F
202206,Imports,28,PE,Goods,222516,F
202206,Imports,28,PF,Goods,13200,F
202206,Imports,28,PH,Goods,926,F
202206,Imports,28,PL,Goods,30917,F
202206,Imports,28,PT,Goods,90436,F
202206,Imports,28,RO,Goods,350,F
202206,Imports,28,RU,Goods,230978,F
202206,Imports,28,SE,Goods,4427,F
202206,Imports,28,SG,Goods,405500,F
202206,Imports,28,SI,Goods,58930,F
202206,Imports,28,SK,Goods,210288,F
202206,Imports,28,TH,Goods,2428918,F
202206,Imports,28,TN,Goods,213344,F
202206,Imports,28,TOT,Goods,181723935,F
202206,Imports,28,TR,Goods,1427031,F
202206,Imports,28,TW,Goods,2493809,F
202206,Imports,28,UA,Goods,3145,F
202206,Imports,28,US,Goods,4694957,F
202206,Imports,28,VN,Goods,262004,F
202206,Imports,28,ZA,Goods,144353,F
202206,Imports,2801,AU,Goods,1033970,F
202206,Imports,2801,CN,Goods,148138,F
202206,Imports,2801,DE,Goods,1494,F
202206,Imports,2801,GB,Goods,1676,F
202206,Imports,2801,IL,Goods,194,F
202206,Imports,2801,JP,Goods,733,F
202206,Imports,2801,TH,Goods,39606,F
202206,Imports,2801,US,Goods,4074,F
202206,Imports,2802,DE,Goods,57,F
202206,Imports,2802,IN,Goods,70020,F
202206,Imports,2803,AU,Goods,19438,F
202206,Imports,2803,BE,Goods,11419,F
202206,Imports,2803,CN,Goods,299027,F
202206,Imports,2803,DK,Goods,8349,F
202206,Imports,2803,ID,Goods,37488,F
202206,Imports,2803,US,Goods,67,F
202206,Imports,2804,AT,Goods,11332,F
202206,Imports,2804,AU,Goods,1885355,F
202206,Imports,2804,CN,Goods,239674,F
202206,Imports,2804,DE,Goods,3575,F
202206,Imports,2804,FR,Goods,3625,F
202206,Imports,2804,GB,Goods,14079,F
202206,Imports,2804,GR,Goods,1814,F
202206,Imports,2804,IT,Goods,1141,F
202206,Imports,2804,PF,Goods,13200,F
202206,Imports,2804,SG,Goods,88801,F
202206,Imports,2804,US,Goods,145452,F
202206,Imports,2805,CN,Goods,71731,F
202206,Imports,2805,FR,Goods,777,F
202206,Imports,2805,IL,Goods,1873,F
202206,Imports,2805,US,Goods,1339,F
202206,Imports,2806,AT,Goods,3345,F
202206,Imports,2806,AU,Goods,501881,F
202206,Imports,2806,CA,Goods,644,F
202206,Imports,2806,CN,Goods,50480,F
202206,Imports,2806,DE,Goods,22736,F
202206,Imports,2806,ES,Goods,803,F
202206,Imports,2806,FR,Goods,1444,F
202206,Imports,2806,GB,Goods,4380,F
202206,Imports,2806,MY,Goods,34765,F
202206,Imports,2806,TH,Goods,16345,F
202206,Imports,2806,US,Goods,1784,F
202206,Imports,2807,AU,Goods,53226,F
202206,Imports,2807,CA,Goods,164,F
202206,Imports,2807,DE,Goods,10758,F
202206,Imports,2807,ES,Goods,247,F
202206,Imports,2807,GB,Goods,5929,F
202206,Imports,2807,US,Goods,3338,F
202206,Imports,2809,AU,Goods,9966,F
202206,Imports,2809,CN,Goods,1826523,F
202206,Imports,2809,DE,Goods,7032,F
202206,Imports,2809,ES,Goods,313,F
202206,Imports,2809,GB,Goods,58195,F
202206,Imports,2809,US,Goods,2159,F
202206,Imports,2810,AR,Goods,38645,F
202206,Imports,2810,AU,Goods,1788,F
202206,Imports,2810,BO,Goods,135304,F
202206,Imports,2810,CN,Goods,28,F
202206,Imports,2810,DE,Goods,645,F
202206,Imports,2810,IN,Goods,480,F
202206,Imports,2810,PE,Goods,81188,F
202206,Imports,2810,TR,Goods,177450,F
202206,Imports,2810,TW,Goods,14625,F
202206,Imports,2810,US,Goods,1444,F
202206,Imports,2811,AE,Goods,8836,F
202206,Imports,2811,AT,Goods,294437,F
202206,Imports,2811,AU,Goods,742683,F
202206,Imports,2811,BE,Goods,18810,F
202206,Imports,2811,BR,Goods,1442,F
202206,Imports,2811,CA,Goods,1348,F
202206,Imports,2811,CH,Goods,315,F
202206,Imports,2811,CN,Goods,1144573,F
202206,Imports,2811,DE,Goods,300837,F
202206,Imports,2811,ES,Goods,195,F
202206,Imports,2811,FR,Goods,6567,F
202206,Imports,2811,GB,Goods,1662,F
202206,Imports,2811,IE,Goods,2007,F
202206,Imports,2811,IL,Goods,324,F
202206,Imports,2811,IN,Goods,70707,F
202206,Imports,2811,IT,Goods,9040,F
202206,Imports,2811,JP,Goods,84714,F
202206,Imports,2811,KR,Goods,108055,F
202206,Imports,2811,MY,Goods,970199,F
202206,Imports,2811,NL,Goods,1751,F
202206,Imports,2811,SE,Goods,2933,F
202206,Imports,2811,SG,Goods,105440,F
202206,Imports,2811,TW,Goods,449720,F
202206,Imports,2811,US,Goods,189488,F
202206,Imports,2812,DE,Goods,282,F
202206,Imports,2812,KR,Goods,27000,F
202206,Imports,2812,US,Goods,4462,F
202206,Imports,2814,AU,Goods,70835,F
202206,Imports,2814,CA,Goods,388,F
202206,Imports,2814,CN,Goods,2314,F
202206,Imports,2814,DE,Goods,6986,F
202206,Imports,2814,GB,Goods,1431,F
202206,Imports,2814,US,Goods,1427,F
202206,Imports,2815,AU,Goods,8758,F
202206,Imports,2815,CN,Goods,732120,F
202206,Imports,2815,CZ,Goods,1055,F
202206,Imports,2815,DE,Goods,53303,F
202206,Imports,2815,ES,Goods,321,F
202206,Imports,2815,FR,Goods,56,F
202206,Imports,2815,GB,Goods,67,F
202206,Imports,2815,KR,Goods,47191,F
202206,Imports,2815,SE,Goods,403,F
202206,Imports,2815,TH,Goods,233456,F
202206,Imports,2815,TW,Goods,614994,F
202206,Imports,2815,US,Goods,37429,F
202206,Imports,2816,AU,Goods,34438,F
202206,Imports,2816,FR,Goods,98416,F
202206,Imports,2817,AU,Goods,3966,F
202206,Imports,2817,CN,Goods,69530,F
202206,Imports,2817,IN,Goods,153825,F
202206,Imports,2817,JP,Goods,1289,F
202206,Imports,2817,TH,Goods,123299,F
202206,Imports,2817,US,Goods,168,F
202206,Imports,2818,AU,Goods,110846934,F
202206,Imports,2818,CN,Goods,79869,F
202206,Imports,2818,DE,Goods,11120,F
202206,Imports,2818,GB,Goods,102,F
202206,Imports,2818,IN,Goods,187,F
202206,Imports,2818,JP,Goods,12313,F
202206,Imports,2818,KR,Goods,389762,F
202206,Imports,2818,NL,Goods,6177,F
202206,Imports,2818,US,Goods,159000,F
202206,Imports,2818,ZA,Goods,803,F
202206,Imports,2819,AU,Goods,5448,F
